TRIAL_ID;LEFT_STIMULUS_CONTRAST;RIGHT_STIMULUS_CONTRAST;LEFT_STIMULUS_ORIENTATION;MOVED;TARGET_SHOWN;AVG_HAND_VEL;LEFT_STIMULUS_X;LEFT_STIMULUS_Y;LEFT_STIMULUS_Z;CPD;LEFT_STIMUL_DIST_TO_FACE;WHAT_SIDE_WAS_MORE_CONTRASTY;QUESTION_2_ASKED;QUESTION_2_ANS
161;0.3130169;0.245;left;True;False;0;0;0;0;2cpd;0;none;none;none;
162;0.3130169;0.245;right;True;True;1.640895;-8.440567;0.5587714;99.12534;2cpd;99.48919;right;orientationQuestion;left;
163;0.3130169;0.245;right;True;False;0;0;0;0;4cpd;0;none;none;none;
164;0.245;0.4;left;True;False;0;0;0;0;2cpd;0;none;none;none;
165;0.1916829;0.245;right;True;True;1.394244;-8.160515;2.198668;99.15205;4cpd;99.49533;right;none;none;
166;0.245;0.244949;right;True;False;0;0;0;0;4cpd;0;none;none;none;
167;0.244949;0.245;left;True;False;0;0;0;0;4cpd;0;none;none;none;
168;0.245;0.3130169;right;True;True;1.397208;-6.579536;0.3587594;99.30297;4cpd;99.52633;right;orientationQuestion;left;
169;0.245;0.3130169;left;True;False;0;0;0;0;2cpd;0;none;none;none;
170;0.245;0.4;right;True;True;1.534585;-9.566666;-0.3102546;99.01785;4cpd;99.48363;right;none;none;
171;0.245;0.1916829;left;True;False;0;0;0;0;4cpd;0;none;none;none;
172;0.15;0.245;right;True;True;1.664364;-8.532776;2.487985;99.11654;4cpd;99.48653;right;none;none;
173;0.245;0.4;left;True;True;1.666943;-7.321884;1.91134;99.23213;4cpd;99.49255;right;none;none;
174;0.244949;0.245;right;True;True;1.245963;-8.733055;0.7352319;99.09741;4cpd;99.47169;right;none;none;
175;0.3130169;0.245;right;True;True;1.40445;-6.268677;0.7691805;99.33266;4cpd;99.50549;left;orientationQuestion;right;
176;0.244949;0.245;left;True;True;1.572303;-13.38525;2.830183;98.65334;4cpd;99.54927;right;orientationQuestion;right;
177;0.245;0.15;right;True;False;0;0;0;0;2cpd;0;none;none;none;
178;0.4;0.245;left;True;True;1.415211;-8.578941;-1.468882;99.11213;2cpd;99.49021;left;none;none;
179;0.15;0.245;left;True;True;1.455548;-7.689743;1.817753;99.19701;4cpd;99.48067;right;none;none;
180;0.245;0.15;right;True;False;0;0;0;0;2cpd;0;none;none;none;
